State Code,District Code,India / State / Union Territory / District,Name,Year,Age Group,Gender,Ethnic Group,Total / Rural / Urban,Value
10,1005,District,Begusarai,2011,45-59,Male,Muslim,Total,32204
10,1005,District,Begusarai,2011,45-59,Male,Christian,Total,3863
10,1005,District,Begusarai,2011,45-59,Male,Sikh,Total,35114
10,1005,District,Begusarai,2011,45-59,Male,Buddhist,Total,39403
10,1005,District,Begusarai,2011,45-59,Male,Jain,Total,13859
10,1005,District,Begusarai,2011,45-59,Male,Parsi,Total,18379
10,1005,District,Begusarai,2011,45-59,Female,Hindu,Total,38581
10,1005,District,Begusarai,2011,45-59,Female,Muslim,Total,18369
10,1005,District,Begusarai,2011,45-59,Female,Christian,Total,14727
10,1005,District,Begusarai,2011,45-59,Female,Sikh,Total,57626
10,1005,District,Begusarai,2011,45-59,Female,Buddhist,Total,22805
10,1005,District,Begusarai,2011,45-59,Female,Jain,Total,58938
10,1005,District,Begusarai,2011,45-59,Female,Parsi,Total,21576
10,1005,District,Begusarai,2011,45-59,Other,Hindu,Total,72055
10,1005,District,Begusarai,2011,45-59,Other,Muslim,Total,22099
10,1005,District,Begusarai,2011,45-59,Other,Christian,Total,31901
10,1005,District,Begusarai,2011,45-59,Other,Sikh,Total,11948
10,1005,District,Begusarai,2011,45-59,Other,Buddhist,Total,8194
10,1005,District,Begusarai,2011,45-59,Other,Jain,Total,59080
10,1005,District,Begusarai,2011,45-59,Other,Parsi,Total,29978
10,1005,District,Begusarai,2011,60+,Male,Hindu,Total,33785
10,1005,District,Begusarai,2011,60+,Male,Muslim,Total,70124
10,1005,District,Begusarai,2011,60+,Male,Christian,Total,69957
10,1005,District,Begusarai,2011,60+,Male,Sikh,Total,10127
10,1005,District,Begusarai,2011,60+,Male,Buddhist,Total,24834
10,1005,District,Begusarai,2011,60+,Male,Jain,Total,115060
10,1005,District,Begusarai,2011,60+,Male,Parsi,Total,33965
10,1005,District,Begusarai,2011,60+,Female,Hindu,Total,40162
10,1005,District,Begusarai,2011,60+,Female,Muslim,Total,29795
10,1005,District,Begusarai,2011,60+,Female,Christian,Total,69354
10,1005,District,Begusarai,2011,60+,Female,Sikh,Total,20962
10,1005,District,Begusarai,2011,60+,Female,Buddhist,Total,79859
10,1005,District,Begusarai,2011,60+,Female,Jain,Total,15358
10,1005,District,Begusarai,2011,60+,Female,Parsi,Total,48242
10,1005,District,Begusarai,2011,60+,Other,Hindu,Total,65527
10,1005,District,Begusarai,2011,60+,Other,Muslim,Total,36668
10,1005,District,Begusarai,2011,60+,Other,Christian,Total,167985
10,1005,District,Begusarai,2011,60+,Other,Sikh,Total,35972
10,1005,District,Begusarai,2011,60+,Other,Buddhist,Total,40524
10,1005,District,Begusarai,2011,60+,Other,Jain,Total,30444
10,1005,District,Begusarai,2011,60+,Other,Parsi,Total,72364
10,1006,District,Bhagalpur,2011,0-14,Male,Hindu,Rural,24390
10,1006,District,Bhagalpur,2011,0-14,Male,Muslim,Rural,11012
10,1006,District,Bhagalpur,2011,0-14,Male,Christian,Rural,153855
10,1006,District,Bhagalpur,2011,0-14,Male,Sikh,Rural,12026
10,1006,District,Bhagalpur,2011,0-14,Male,Buddhist,Rural,7568
10,1006,District,Bhagalpur,2011,0-14,Male,Jain,Rural,20336
10,1006,District,Bhagalpur,2011,0-14,Male,Parsi,Rural,26944
10,1006,District,Bhagalpur,2011,0-14,Female,Hindu,Rural,93703
10,1006,District,Bhagalpur,2011,0-14,Female,Muslim,Rural,511
10,1006,District,Bhagalpur,2011,0-14,Female,Christian,Rural,1056
10,1006,District,Bhagalpur,2011,0-14,Female,Sikh,Rural,412
10,1006,District,Bhagalpur,2011,0-14,Female,Buddhist,Rural,7434
10,1006,District,Bhagalpur,2011,0-14,Female,Jain,Rural,14940
10,1006,District,Bhagalpur,2011,0-14,Female,Parsi,Rural,34846
10,1006,District,Bhagalpur,2011,0-14,Other,Hindu,Rural,18624
10,1006,District,Bhagalpur,2011,0-14,Other,Muslim,Rural,16400
10,1006,District,Bhagalpur,2011,0-14,Other,Christian,Rural,30181
10,1006,District,Bhagalpur,2011,0-14,Other,Sikh,Rural,86261
10,1006,District,Bhagalpur,2011,0-14,Other,Buddhist,Rural,36738
10,1006,District,Bhagalpur,2011,0-14,Other,Jain,Rural,4224
10,1006,District,Bhagalpur,2011,0-14,Other,Parsi,Rural,1071
10,1006,District,Bhagalpur,2011,15-24,Male,Hindu,Rural,2395
10,1006,District,Bhagalpur,2011,15-24,Male,Muslim,Rural,10172
10,1006,District,Bhagalpur,2011,15-24,Male,Christian,Rural,17641
10,1006,District,Bhagalpur,2011,15-24,Male,Sikh,Rural,41266
10,1006,District,Bhagalpur,2011,15-24,Male,Buddhist,Rural,1525
10,1006,District,Bhagalpur,2011,15-24,Male,Jain,Rural,31487
10,1006,District,Bhagalpur,2011,15-24,Male,Parsi,Rural,17505
10,1006,District,Bhagalpur,2011,15-24,Female,Hindu,Rural,9695
10,1006,District,Bhagalpur,2011,15-24,Female,Muslim,Rural,66419
10,1006,District,Bhagalpur,2011,15-24,Female,Christian,Rural,17598
10,1006,District,Bhagalpur,2011,15-24,Female,Sikh,Rural,2348
10,1006,District,Bhagalpur,2011,15-24,Female,Buddhist,Rural,53794
10,1006,District,Bhagalpur,2011,15-24,Female,Jain,Rural,41376
10,1006,District,Bhagalpur,2011,15-24,Female,Parsi,Rural,58054
10,1006,District,Bhagalpur,2011,15-24,Other,Hindu,Rural,17237
10,1006,District,Bhagalpur,2011,15-24,Other,Muslim,Rural,10689
10,1006,District,Bhagalpur,2011,15-24,Other,Christian,Rural,8250
10,1006,District,Bhagalpur,2011,15-24,Other,Sikh,Rural,7803
10,1006,District,Bhagalpur,2011,15-24,Other,Buddhist,Rural,22588
10,1006,District,Bhagalpur,2011,15-24,Other,Jain,Rural,28813
10,1006,District,Bhagalpur,2011,15-24,Other,Parsi,Rural,9483
10,1006,District,Bhagalpur,2011,25-44,Male,Hindu,Rural,66093
10,1006,District,Bhagalpur,2011,25-44,Male,Muslim,Rural,5778
10,1006,District,Bhagalpur,2011,25-44,Male,Christian,Rural,2686
10,1006,District,Bhagalpur,2011,25-44,Male,Sikh,Rural,37430
10,1006,District,Bhagalpur,2011,25-44,Male,Buddhist,Rural,6290
10,1006,District,Bhagalpur,2011,25-44,Male,Jain,Rural,10209
10,1006,District,Bhagalpur,2011,25-44,Male,Parsi,Rural,11908
10,1006,District,Bhagalpur,2011,25-44,Female,Hindu,Rural,14265
10,1006,District,Bhagalpur,2011,25-44,Female,Muslim,Rural,40342
10,1006,District,Bhagalpur,2011,25-44,Female,Christian,Rural,12348
10,1006,District,Bhagalpur,2011,25-44,Female,Sikh,Rural,2428
10,1006,District,Bhagalpur,2011,25-44,Female,Buddhist,Rural,23965
10,1006,District,Bhagalpur,2011,25-44,Female,Jain,Rural,34278
10,1006,District,Bhagalpur,2011,25-44,Female,Parsi,Rural,2717
10,1006,District,Bhagalpur,2011,25-44,Other,Hindu,Rural,7838
10,1006,District,Bhagalpur,2011,25-44,Other,Muslim,Rural,102415
10,1006,District,Bhagalpur,2011,25-44,Other,Christian,Rural,79905
10,1006,District,Bhagalpur,2011,25-44,Other,Sikh,Rural,46530
10,1006,District,Bhagalpur,2011,25-44,Other,Buddhist,Rural,54024
10,1006,District,Bhagalpur,2011,25-44,Other,Jain,Rural,4450
10,1006,District,Bhagalpur,2011,25-44,Other,Parsi,Rural,1728
10,1006,District,Bhagalpur,2011,45-59,Male,Hindu,Rural,5829
10,1006,District,Bhagalpur,2011,45-59,Male,Muslim,Rural,21185
10,1006,District,Bhagalpur,2011,45-59,Male,Christian,Rural,16460
10,1006,District,Bhagalpur,2011,45-59,Male,Sikh,Rural,32214
10,1006,District,Bhagalpur,2011,45-59,Male,Buddhist,Rural,91702
10,1006,District,Bhagalpur,2011,45-59,Male,Jain,Rural,1574
10,1006,District,Bhagalpur,2011,45-59,Male,Parsi,Rural,7113
10,1006,District,Bhagalpur,2011,45-59,Female,Hindu,Rural,78254
10,1006,District,Bhagalpur,2011,45-59,Female,Muslim,Rural,1305
10,1006,District,Bhagalpur,2011,45-59,Female,Christian,Rural,11378
10,1006,District,Bhagalpur,2011,45-59,Female,Sikh,Rural,31235
10,1006,District,Bhagalpur,2011,45-59,Female,Buddhist,Rural,35395
10,1006,District,Bhagalpur,2011,45-59,Female,Jain,Rural,12704
10,1006,District,Bhagalpur,2011,45-59,Female,Parsi,Rural,4772
10,1006,District,Bhagalpur,2011,45-59,Other,Hindu,Rural,8187
10,1006,District,Bhagalpur,2011,45-59,Other,Muslim,Rural,93604
10,1006,District,Bhagalpur,2011,45-59,Other,Christian,Rural,1035
10,1006,District,Bhagalpur,2011,45-59,Other,Sikh,Rural,121428
10,1006,District,Bhagalpur,2011,45-59,Other,Buddhist,Rural,52713
10,1006,District,Bhagalpur,2011,45-59,Other,Jain,Rural,1138
10,1006,District,Bhagalpur,2011,45-59,Other,Parsi,Rural,54661
10,1006,District,Bhagalpur,2011,60+,Male,Hindu,Rural,7816
10,1006,District,Bhagalpur,2011,60+,Male,Muslim,Rural,9402
10,1006,District,Bhagalpur,2011,60+,Male,Christian,Rural,51698
10,1006,District,Bhagalpur,2011,60+,Male,Sikh,Rural,22964
10,1006,District,Bhagalpur,2011,60+,Male,Buddhist,Rural,41577
10,1006,District,Bhagalpur,2011,60+,Male,Jain,Rural,3802
10,1006,District,Bhagalpur,2011,60+,Male,Parsi,Rural,25492
10,1006,District,Bhagalpur,2011,60+,Female,Hindu,Rural,111891
10,1006,District,Bhagalpur,2011,60+,Female,Muslim,Rural,39942
10,1006,District,Bhagalpur,2011,60+,Female,Christian,Rural,35348
10,1006,District,Bhagalpur,2011,60+,Female,Sikh,Rural,29704
10,1006,District,Bhagalpur,2011,60+,Female,Buddhist,Rural,36720
10,1006,District,Bhagalpur,2011,60+,Female,Jain,Rural,15334
10,1006,District,Bhagalpur,2011,60+,Female,Parsi,Rural,26176
10,1006,District,Bhagalpur,2011,60+,Other,Hindu,Rural,2502
10,1006,District,Bhagalpur,2011,60+,Other,Muslim,Rural,12424
10,1006,District,Bhagalpur,2011,60+,Other,Christian,Rural,94621
10,1006,District,Bhagalpur,2011,60+,Other,Sikh,Rural,6549
10,1006,District,Bhagalpur,2011,60+,Other,Buddhist,Rural,32262
10,1006,District,Bhagalpur,2011,60+,Other,Jain,Rural,4221
10,1006,District,Bhagalpur,2011,60+,Other,Parsi,Rural,25171
10,1006,District,Bhagalpur,2011,0-14,Male,Hindu,Urban,18827
10,1006,District,Bhagalpur,2011,0-14,Male,Muslim,Urban,2743
10,1006,District,Bhagalpur,2011,0-14,Male,Christian,Urban,2522
10,1006,District,Bhagalpur,2011,0-14,Male,Sikh,Urban,13196
10,1006,District,Bhagalpur,2011,0-14,Male,Buddhist,Urban,15687
10,1006,District,Bhagalpur,2011,0-14,Male,Jain,Urban,27057
10,1006,District,Bhagalpur,2011,0-14,Male,Parsi,Urban,34454
10,1006,District,Bhagalpur,2011,0-14,Female,Hindu,Urban,4307
10,1006,District,Bhagalpur,2011,0-14,Female,Muslim,Urban,6942
10,1006,District,Bhagalpur,2011,0-14,Female,Christian,Urban,38712
10,1006,District,Bhagalpur,2011,0-14,Female,Sikh,Urban,7417
10,1006,District,Bhagalpur,2011,0-14,Female,Buddhist,Urban,18658
10,1006,District,Bhagalpur,2011,0-14,Female,Jain,Urban,26492
10,1006,District,Bhagalpur,2011,0-14,Female,Parsi,Urban,12798
10,1006,District,Bhagalpur,2011,0-14,Other,Hindu,Urban,8075
10,1006,District,Bhagalpur,2011,0-14,Other,Muslim,Urban,86820
10,1006,District,Bhagalpur,2011,0-14,Other,Christian,Urban,34673
10,1006,District,Bhagalpur,2011,0-14,Other,Sikh,Urban,849
10,1006,District,Bhagalpur,2011,0-14,Other,Buddhist,Urban,74679
10,1006,District,Bhagalpur,2011,0-14,Other,Jain,Urban,14316
10,1006,District,Bhagalpur,2011,0-14,Other,Parsi,Urban,5818
10,1006,District,Bhagalpur,2011,15-24,Male,Hindu,Urban,5292
10,1006,District,Bhagalpur,2011,15-24,Male,Muslim,Urban,117580
10,1006,District,Bhagalpur,2011,15-24,Male,Christian,Urban,22250
10,1006,District,Bhagalpur,2011,15-24,Male,Sikh,Urban,5027
10,1006,District,Bhagalpur,2011,15-24,Male,Buddhist,Urban,13146
10,1006,District,Bhagalpur,2011,15-24,Male,Jain,Urban,45704
10,1006,District,Bhagalpur,2011,15-24,Male,Parsi,Urban,38401
10,1006,District,Bhagalpur,2011,15-24,Female,Hindu,Urban,5877
10,1006,District,Bhagalpur,2011,15-24,Female,Muslim,Urban,8580
10,1006,District,Bhagalpur,2011,15-24,Female,Christian,Urban,10185
10,1006,District,Bhagalpur,2011,15-24,Female,Sikh,Urban,25811
10,1006,District,Bhagalpur,2011,15-24,Female,Buddhist,Urban,1064
10,1006,District,Bhagalpur,2011,15-24,Female,Jain,Urban,53509
10,1006,District,Bhagalpur,2011,15-24,Female,Parsi,Urban,32975
10,1006,District,Bhagalpur,2011,15-24,Other,Hindu,Urban,36145
10,1006,District,Bhagalpur,2011,15-24,Other,Muslim,Urban,24759
10,1006,District,Bhagalpur,2011,15-24,Other,Christian,Urban,164
10,1006,District,Bhagalpur,2011,15-24,Other,Sikh,Urban,30079
10,1006,District,Bhagalpur,2011,15-24,Other,Buddhist,Urban,28005
10,1006,District,Bhagalpur,2011,15-24,Other,Jain,Urban,36361
10,1006,District,Bhagalpur,2011,15-24,Other,Parsi,Urban,95682
10,1006,District,Bhagalpur,2011,25-44,Male,Hindu,Urban,554
10,1006,District,Bhagalpur,2011,25-44,Male,Muslim,Urban,16539
10,1006,District,Bhagalpur,2011,25-44,Male,Christian,Urban,20037
10,1006,District,Bhagalpur,2011,25-44,Male,Sikh,Urban,690
10,1006,District,Bhagalpur,2011,25-44,Male,Buddhist,Urban,10683
10,1006,District,Bhagalpur,2011,25-44,Male,Jain,Urban,21532
10,1006,District,Bhagalpur,2011,25-44,Male,Parsi,Urban,160
10,1006,District,Bhagalpur,2011,25-44,Female,Hindu,Urban,8116
10,1006,District,Bhagalpur,2011,25-44,Female,Muslim,Urban,2009
10,1006,District,Bhagalpur,2011,25-44,Female,Christian,Urban,64394
10,1006,District,Bhagalpur,2011,25-44,Female,Sikh,Urban,21624
10,1006,District,Bhagalpur,2011,25-44,Female,Buddhist,Urban,37789
10,1006,District,Bhagalpur,2011,25-44,Female,Jain,Urban,34538
10,1006,District,Bhagalpur,2011,25-44,Female,Parsi,Urban,26300
10,1006,District,Bhagalpur,2011,25-44,Other,Hindu,Urban,29522
10,1006,District,Bhagalpur,2011,25-44,Other,Muslim,Urban,98987
10,1006,District,Bhagalpur,2011,25-44,Other,Christian,Urban,4403
10,1006,District,Bhagalpur,2011,25-44,Other,Sikh,Urban,77427
10,1006,District,Bhagalpur,2011,25-44,Other,Buddhist,Urban,5623
10,1006,District,Bhagalpur,2011,25-44,Other,Jain,Urban,7641
10,1006,District,Bhagalpur,2011,25-44,Other,Parsi,Urban,5779
10,1006,District,Bhagalpur,2011,45-59,Male,Hindu,Urban,11575
10,1006,District,Bhagalpur,2011,45-59,Male,Muslim,Urban,3411
10,1006,District,Bhagalpur,2011,45-59,Male,Christian,Urban,4321
10,1006,District,Bhagalpur,2011,45-59,Male,Sikh,Urban,89678
10,1006,District,Bhagalpur,2011,45-59,Male,Buddhist,Urban,11859
10,1006,District,Bhagalpur,2011,45-59,Male,Jain,Urban,43412
10,1006,District,Bhagalpur,2011,45-59,Male,Parsi,Urban,5529
10,1006,District,Bhagalpur,2011,45-59,Female,Hindu,Urban,29084
10,1006,District,Bhagalpur,2011,45-59,Female,Muslim,Urban,13736
10,1006,District,Bhagalpur,2011,45-59,Female,Christian,Urban,483
10,1006,District,Bhagalpur,2011,45-59,Female,Sikh,Urban,16077
10,1006,District,Bhagalpur,2011,45-59,Female,Buddhist,Urban,21310
10,1006,District,Bhagalpur,2011,45-59,Female,Jain,Urban,39442
10,1006,District,Bhagalpur,2011,45-59,Female,Parsi,Urban,26507
10,1006,District,Bhagalpur,2011,45-59,Other,Hindu,Urban,8568
10,1006,District,Bhagalpur,2011,45-59,Other,Muslim,Urban,7375
10,1006,District,Bhagalpur,2011,45-59,Other,Christian,Urban,30232
10,1006,District,Bhagalpur,2011,45-59,Other,Sikh,Urban,11313
10,1006,District,Bhagalpur,2011,45-59,Other,Buddhist,Urban,36647
10,1006,District,Bhagalpur,2011,45-59,Other,Jain,Urban,14332
10,1006,District,Bhagalpur,2011,45-59,Other,Parsi,Urban,28202
10,1006,District,Bhagalpur,2011,60+,Male,Hindu,Urban,42132
10,1006,District,Bhagalpur,2011,60+,Male,Muslim,Urban,1902
10,1006,District,Bhagalpur,2011,60+,Male,Christian,Urban,19467
10,1006,District,Bhagalpur,2011,60+,Male,Sikh,Urban,8262
10,1006,District,Bhagalpur,2011,60+,Male,Buddhist,Urban,53061
10,1006,District,Bhagalpur,2011,60+,Male,Jain,Urban,9971
10,1006,District,Bhagalpur,2011,60+,Male,Parsi,Urban,40068
10,1006,District,Bhagalpur,2011,60+,Female,Hindu,Urban,76058
10,1006,District,Bhagalpur,2011,60+,Female,Muslim,Urban,7070
10,1006,District,Bhagalpur,2011,60+,Female,Christian,Urban,5060
10,1006,District,Bhagalpur,2011,60+,Female,Sikh,Urban,109525
10,1006,District,Bhagalpur,2011,60+,Female,Buddhist,Urban,29644
10,1006,District,Bhagalpur,2011,60+,Female,Jain,Urban,5159
10,1006,District,Bhagalpur,2011,60+,Female,Parsi,Urban,10072
10,1006,District,Bhagalpur,2011,60+,Other,Hindu,Urban,14288
10,1006,District,Bhagalpur,2011,60+,Other,Muslim,Urban,41029
10,1006,District,Bhagalpur,2011,60+,Other,Christian,Urban,17065
10,1006,District,Bhagalpur,2011,60+,Other,Sikh,Urban,47231
10,1006,District,Bhagalpur,2011,60+,Other,Buddhist,Urban,37882
10,1006,District,Bhagalpur,2011,60+,Other,Jain,Urban,4469
10,1006,District,Bhagalpur,2011,60+,Other,Parsi,Urban,18015
10,1006,District,Bhagalpur,2011,0-14,Male,Hindu,Total,43217
10,1006,District,Bhagalpur,2011,0-14,Male,Muslim,Total,13755
10,1006,District,Bhagalpur,2011,0-14,Male,Christian,Total,156377
10,1006,District,Bhagalpur,2011,0-14,Male,Sikh,Total,25222
10,1006,District,Bhagalpur,2011,0-14,Male,Buddhist,Total,23255
10,1006,District,Bhagalpur,2011,0-14,Male,Jain,Total,47393
10,1006,District,Bhagalpur,2011,0-14,Male,Parsi,Total,61398
10,1006,District,Bhagalpur,2011,0-14,Female,Hindu,Total,98010
10,1006,District,Bhagalpur,2011,0-14,Female,Muslim,Total,7453
10,1006,District,Bhagalpur,2011,0-14,Female,Christian,Total,39768
10,1006,District,Bhagalpur,2011,0-14,Female,Sikh,Total,7829
10,1006,District,Bhagalpur,2011,0-14,Female,Buddhist,Total,26092
10,1006,District,Bhagalpur,2011,0-14,Female,Jain,Total,41432
10,1006,District,Bhagalpur,2011,0-14,Female,Parsi,Total,47644
10,1006,District,Bhagalpur,2011,0-14,Other,Hindu,Total,26699
10,1006,District,Bhagalpur,2011,0-14,Other,Muslim,Total,103220
10,1006,District,Bhagalpur,2011,0-14,Other,Christian,Total,64854
10,1006,District,Bhagalpur,2011,0-14,Other,Sikh,Total,87110
10,1006,District,Bhagalpur,2011,0-14,Other,Buddhist,Total,111417
10,1006,District,Bhagalpur,2011,0-14,Other,Jain,Total,18540
10,1006,District,Bhagalpur,2011,0-14,Other,Parsi,Total,6889
10,1006,District,Bhagalpur,2011,15-24,Male,Hindu,Total,7687
10,1006,District,Bhagalpur,2011,15-24,Male,Muslim,Total,127752
10,1006,District,Bhagalpur,2011,15-24,Male,Christian,Total,39891
10,1006,District,Bhagalpur,2011,15-24,Male,Sikh,Total,46293
10,1006,District,Bhagalpur,2011,15-24,Male,Buddhist,Total,14671
10,1006,District,Bhagalpur,2011,15-24,Male,Jain,Total,77191
10,1006,District,Bhagalpur,2011,15-24,Male,Parsi,Total,55906
10,1006,District,Bhagalpur,2011,15-24,Female,Hindu,Total,15572
10,1006,District,Bhagalpur,2011,15-24,Female,Muslim,Total,74999
10,1006,District,Bhagalpur,2011,15-24,Female,Christian,Total,27783
10,1006,District,Bhagalpur,2011,15-24,Female,Sikh,Total,28159
10,1006,District,Bhagalpur,2011,15-24,Female,Buddhist,Total,54858
10,1006,District,Bhagalpur,2011,15-24,Female,Jain,Total,94885
10,1006,District,Bhagalpur,2011,15-24,Female,Parsi,Total,91029
10,1006,District,Bhagalpur,2011,15-24,Other,Hindu,Total,53382
10,1006,District,Bhagalpur,2011,15-24,Other,Muslim,Total,35448
10,1006,District,Bhagalpur,2011,15-24,Other,Christian,Total,8414
10,1006,District,Bhagalpur,2011,15-24,Other,Sikh,Total,37882
10,1006,District,Bhagalpur,2011,15-24,Other,Buddhist,Total,50593
10,1006,District,Bhagalpur,2011,15-24,Other,Jain,Total,65174
10,1006,District,Bhagalpur,2011,15-24,Other,Parsi,Total,105165
10,1006,District,Bhagalpur,2011,25-44,Male,Hindu,Total,66647
10,1006,District,Bhagalpur,2011,25-44,Male,Muslim,Total,22317
10,1006,District,Bhagalpur,2011,25-44,Male,Christian,Total,22723
10,1006,District,Bhagalpur,2011,25-44,Male,Sikh,Total,38120
10,1006,District,Bhagalpur,2011,25-44,Male,Buddhist,Total,16973
10,1006,District,Bhagalpur,2011,25-44,Male,Jain,Total,31741
10,1006,District,Bhagalpur,2011,25-44,Male,Parsi,Total,12068
10,1006,District,Bhagalpur,2011,25-44,Female,Hindu,Total,22381
10,1006,District,Bhagalpur,2011,25-44,Female,Muslim,Total,42351
10,1006,District,Bhagalpur,2011,25-44,Female,Christian,Total,76742
10,1006,District,Bhagalpur,2011,25-44,Female,Sikh,Total,24052
10,1006,District,Bhagalpur,2011,25-44,Female,Buddhist,Total,61754
10,1006,District,Bhagalpur,2011,25-44,Female,Jain,Total,68816
10,1006,District,Bhagalpur,2011,25-44,Female,Parsi,Total,29017
10,1006,District,Bhagalpur,2011,25-44,Other,Hindu,Total,37360
10,1006,District,Bhagalpur,2011,25-44,Other,Muslim,Total,201402
10,1006,District,Bhagalpur,2011,25-44,Other,Christian,Total,84308
10,1006,District,Bhagalpur,2011,25-44,Other,Sikh,Total,123957
10,1006,District,Bhagalpur,2011,25-44,Other,Buddhist,Total,59647
10,1006,District,Bhagalpur,2011,25-44,Other,Jain,Total,12091
10,1006,District,Bhagalpur,2011,25-44,Other,Parsi,Total,7507
10,1006,District,Bhagalpur,2011,45-59,Male,Hindu,Total,17404
10,1006,District,Bhagalpur,2011,45-59,Male,Muslim,Total,24596
10,1006,District,Bhagalpur,2011,45-59,Male,Christian,Total,20781
10,1006,District,Bhagalpur,2011,45-59,Male,Sikh,Total,121892
10,1006,District,Bhagalpur,2011,45-59,Male,Buddhist,Total,103561
10,1006,District,Bhagalpur,2011,45-59,Male,Jain,Total,44986
